"zip_code","cbsa_1",cbsa_1_ratio,"cbsa_2",cbsa_2_ratio,"cbsa_3",cbsa_3_ratio,"cbsa_4",cbsa_4_ratio
"01519","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01520","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01521","44140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01522","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01523","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01524","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01525","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01526","49340",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01527","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01529","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01531","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01532","49340",0.99742734,"14460",0.00257264,NULL,NULL,NULL,NULL
"01534","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01535","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01536","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01537","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01538","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01540","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01541","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01542","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01543","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01545","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01546","49340",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01550","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01560","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01561","49340",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01562","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01564","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01566","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01568","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01569","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01570","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01571","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01581","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01583","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01585","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01586","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01588","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01590","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01601","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01602","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01603","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01604","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01605","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01606","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01607","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01608","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01609","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01610","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01611","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01612","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01613","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01614","49340",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01653","49340",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01655","49340",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01701","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01702","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01703","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01704","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01718","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01719","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01720","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01721","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01730","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01731","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01740","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01741","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01742","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01745","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01746","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01747","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01748","14460",0.99355602,"49340",0.00644398,NULL,NULL,NULL,NULL
"01749","14460",0.99913698,"49340",0.00086300,NULL,NULL,NULL,NULL
"01752","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01754","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01756","49340",0.99888557,"14460",0.00111441,NULL,NULL,NULL,NULL
"01757","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01760","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01770","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01772","49340",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01773","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01775","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01776","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01778","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01784","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01801","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01803","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01805","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01810","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01812","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01821","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01822","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01824","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01826","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01827","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01830","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01831","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01832","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01833","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01834","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01835","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01840","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01841","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01842","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01843","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01844","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01845","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01850","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01851","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01852","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01853","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01854","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01860","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01862","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01863","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01864","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01865","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01866","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01867","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01876","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01879","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01880","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01885","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01886","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01887","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01888","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01889","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01890","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01899","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01901","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01902","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01903","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01904","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01905","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01906","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01907","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01908","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01910","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01913","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01915","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01921","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01922","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01923","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01929","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01930","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01931","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01936","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01937","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01938","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01940","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01944","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01945","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01949","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01950","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01951","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01952","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01960","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01961","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01965","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01966","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01969","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01970","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01971","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01982","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01983","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01984","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"01985","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02018","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02019","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02020","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02021","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02025","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02026","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02027","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02030","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02032","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02035","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02038","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02041","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02043","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02044","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02045","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02047","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02048","39300",0.99906492,"14460",0.00093510,NULL,NULL,NULL,NULL
"02050","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02051","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02052","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02053","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02054","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02056","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02059","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02060","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02061","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02062","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02065","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02066","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02067","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02070","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02071","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02072","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02081","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02090","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02093","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02108","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02109","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02110","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02111","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02112","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02113","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02114","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02115","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02116","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02117","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02118","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02119","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02120","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02121","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02122","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02123","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02124","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02125","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02126","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02127","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02128","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02129","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02130","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02131","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02132","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02133","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02134","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02135","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02136","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02137","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02138","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02139","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02140","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02141","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02142","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02143","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02144","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02145","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02148","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02149","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02150","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02151","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02152","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02155","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02163","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02169","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02170","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02171","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02176","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02180","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02184","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02185","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02186","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02188","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02189","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02190","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02191","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02196","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02199","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02201","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02203","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02205","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02210","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02215","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02217","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02222","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02238","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02269","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02301","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02302","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02303","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02304","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02305","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02322","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02324","14460",0.99853247,"39300",0.00146750,NULL,NULL,NULL,NULL
"02325","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02327","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02330","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02331","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02332","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02333","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02334","39300",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02337","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02338","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02339","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02341","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02343","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02344","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02345","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02346","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02347","14460",0.99977398,"39300",0.00022604,NULL,NULL,NULL,NULL
"02348","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02349","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02350","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02351","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02355","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02356","39300",0.99844903,"14460",0.00155099,NULL,NULL,NULL,NULL
"02357","39300",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02358","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02359","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02360","14460",0.99976844,"12700",0.00023159,NULL,NULL,NULL,NULL
"02361","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02362","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02364","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02366","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02367","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02368","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02370","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02375","39300",1.00000000,"14460",0.00000000,NULL,NULL,NULL,NULL
"02379","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02381","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02382","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02420","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02421","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02445","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02446","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02447","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02451","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02452","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02453","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02454","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02455","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02458","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02459","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02460","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02461","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02462","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02464","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02465","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02466","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02467","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02468","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02471","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02472","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02474","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02476","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02477","14460",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02478","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02481","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02482","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02492","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02493","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02494","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02532","12700",0.80800760,"14460",0.19199243,NULL,NULL,NULL,NULL
"02534","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02535","47240",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02536","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02537","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02538","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02539","47240",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02540","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02541","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02542","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02543","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02552","47240",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02553","12700",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02554",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"02556","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02557","47240",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02558","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02559","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02561","12700",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02562","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02563","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02564",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"02568","47240",0.99939340,"39300",0.00060658,NULL,NULL,NULL,NULL
"02571","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02574","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02575","47240",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02576","14460",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"02584",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"02601","12700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
